question_id,report_id,turn_index,gold_turn_type,correct,pred_answer,gold_answer,band,p_correct,reason,checks,error,latency_ms,input_tokens,output_tokens,cost_usd
Double_CE/2014/page_90.pdf_q1,Double_CE/2014/page_90.pdf,1,Program,False,2.25,2250000,high,0.97,"All six checks pass. The 2.25 from Q1 (computed as $900M × 0.25% = 2.25M) is correctly identified as already in millions; no conversion arithmetic is needed. Reference, operand retrieval, program (pass-through confirmation), and units are all sound.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,72166.0,10.0,7070.0,0.04705600000000001
Double_SNA/2012/page_54.pdf_q0,Double_SNA/2012/page_54.pdf,0,Program,True,14.0%,14.0%,high,0.99,"Both operands (1079.8 for 2012, 946.9 for 2011) match the table exactly; periods match the question's reference years; percentage-change program correctly applies (new − old) / old × 100; calculator trajectory confirms 14.035...% rounded to 14.0%; answer properly formatted as percentage. Pre-text confirms the $132.9M increase aligns with calculated difference.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,17961.0,10.0,1770.0,0.021654
Double_SNA/2012/page_54.pdf_q1,Double_SNA/2012/page_54.pdf,1,Program,True,37.9%,37.9%,high,0.995,"All six checks pass: both operands ($81.4M and $214.5M) match cited sources exactly; period correctly identified as 2012 year-end; program correctly computes a percentage portion; complete calculator trajectory verifies arithmetic (81.4/214.5 × 100 = 37.95% → 37.9%); unit scale appropriate for a 'portion' question.""","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,35757.0,10.0,3477.0,0.030247
Single_LMT/2010/page_39.pdf-2_q0,Single_LMT/2010/page_39.pdf-2,0,Number,True,8246.0,8246,high,0.99,Direct table lookup for 2010 net sales; all operands and periods verified; single-value retrieval requires no calculation.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,20293.0,10.0,1824.0,0.021224
Single_LMT/2010/page_39.pdf-2_q1,Single_LMT/2010/page_39.pdf-2,1,Number,True,972.0,972,high,0.99,All six checks pass. Direct table lookup with exact value match to cited source cell (2010 operating profit = 972.0); no arithmetic or transformation required; format consistent with conversational pattern.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,27749.0,10.0,2500.0,0.024678
Single_LMT/2010/page_39.pdf-2_q2,Single_LMT/2010/page_39.pdf-2,2,Program,True,7274.0,7274,high,0.99,"All six checks pass. Operands correctly sourced from prior turns' table lookups (net sales 8246.0, operating profit 972.0, both 2010); period consistent; references unambiguous; program (subtraction) matches plain-language ""difference""; arithmetic verified (8246−972=7274.0); units appropriate (millions, no extraneous decoration). Straightforward difference computation.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,24842.0,10.0,2430.0,0.02481
Single_LMT/2010/page_39.pdf-2_q3,Single_LMT/2010/page_39.pdf-2,3,Program,False,11.8%,88.2%,low,0.88,"arithmetic_verified fails: sign flip from source (-11.8) to answer (11.8%) applied in prose without calculator call. Sign artifact justified and mathematically correct (972.0/8246.0≈11.8%), but unverified by tool.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""fail"", ""unit_and_scale"": ""pass""}",,126704.0,10.0,12321.0,0.074107
Double_GS/2017/page_106.pdf_q0,Double_GS/2017/page_106.pdf,0,Program,True,10,10,low,0.2,"period_matches fails: question asks for 2015-2016 change; document provides only 2016-2017 data for this metric, and the substitution lacks a prior-conversation pattern to justify it per instructions. Answer answering a different period than asked.","{""operand_in_source"": ""pass"", ""period_matches"": ""fail"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,75284.0,10.0,6810.0,0.046514
Double_GS/2017/page_106.pdf_q1,Double_GS/2017/page_106.pdf,1,Program,True,56.6%,57%,high,0.99,"All six checks pass. Clean table lookup: equity 2096.0 / total 3702.0 = 0.5662, ×100 = 56.6%, correctly formatted as percentage for Dec 2017 period. Calculator trajectory verified.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,25292.0,10.0,2432.0,0.024612000000000002
Double_GIS/2019/page_104.pdf_q0,Double_GIS/2019/page_104.pdf,0,Number,False,184.9,188.1,high,0.99,"All six checks pass. Direct lookup of rent expense in fiscal 2019 (184.9 million) exactly matches the unambiguous source statement in the pre_text narrative. No calculation, no period ambiguity, no reference chains.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,36349.0,10.0,3114.0,0.026998
Single_AAPL/2002/page_23.pdf-1_q0,Single_AAPL/2002/page_23.pdf-1,0,Number,True,5363.0,5363,high,0.99,"All six checks pass. Direct table lookup for 2001 net sales (5363.0 million) is correctly retrieved, period-matched, and reported at the source scale with no extraneous conversions.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,26189.0,10.0,2288.0,0.023202
Single_AAPL/2002/page_23.pdf-1_q1,Single_AAPL/2002/page_23.pdf-1,1,Number,True,7983.0,7983,high,0.99,"All six checks pass. Direct table lookup correctly retrieved 7983.0 from net sales 2000, matching the exact cited source. No arithmetic required; straightforward follow-up to prior turn's same-metric comparison.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,18915.0,10.0,1739.0,0.020541
Single_AAPL/2002/page_23.pdf-1_q2,Single_AAPL/2002/page_23.pdf-1,2,Program,True,-2620.0,-2620,high,0.99,"All six checks pass. Both operands correctly sourced from prior well-grounded turns, periods match the conversational context (2000 to 2001), program is correct difference (newer − older), arithmetic verified by calculator trajectory (5363 − 7983 = −2620), and units consistent throughout (millions).","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,30074.0,10.0,3005.0,0.027399
Single_AAPL/2002/page_23.pdf-1_q3,Single_AAPL/2002/page_23.pdf-1,3,Program,False,-32.8%,-32%,high,0.99,"All operands correctly sourced with matching sign and magnitude; periods align with question's reference to 2000 baseline and 2000–2001 change; program is standard percentage-change formula; calculator trajectory verifies the arithmetic exactly; answer properly formatted as percentage.""","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,28133.0,20.0,3589.0,0.0395408
Double_AAPL/2012/page_38.pdf_q0,Double_AAPL/2012/page_38.pdf,0,Number,True,50856,50856,high,0.99,"Direct table lookup; all operands, periods, and units verified. Value 50856 million for 2012 annual operating cash flow matches cited source exactly.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,21597.0,10.0,2002.0,0.021706000000000003
Double_AAPL/2012/page_38.pdf_q1,Double_AAPL/2012/page_38.pdf,1,Number,True,18595,18595,high,0.995,"All six checks pass. Direct table lookup with exact operand match, correct period, resolved reference to prior turn's metric, and no arithmetic needed. Answer is 18595 from the cited 2010 row, matching table format and scale.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,30058.0,10.0,2679.0,0.025161
Double_AAPL/2012/page_38.pdf_q2,Double_AAPL/2012/page_38.pdf,2,Program,True,32261,32261,low,0.92,"arithmetic_verified fails: calculator_trajectory is empty despite combining two operands via subtraction (stage was explicitly skipped). Manual recomputation confirms 50856 − 18595 = 32261 is correct, and all five other checks pass, justifying moderate-to-high p_correct; but the hard gate (non-empty calculator call for any arithmetic combination) forces band to low.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""fail"", ""unit_and_scale"": ""pass""}",,32245.0,10.0,2902.0,0.026584000000000003
Double_AAPL/2012/page_38.pdf_q3,Double_AAPL/2012/page_38.pdf,3,Program,True,28.3,28.3,high,0.99,"All six checks pass: operands exactly cited in source narrative with correct scale, periods match fiscal year-ends for 2011–2012, program is correct subtraction order, arithmetic verified by calculator trajectory, units (billions) consistent throughout.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,29254.0,10.0,2889.0,0.027214999999999996
Single_AES/2016/page_191.pdf-2_q0,Single_AES/2016/page_191.pdf-2,0,Number,True,369,369,high,0.99,"All six checks pass. Straightforward lookup of ending balance for 2016 from table row 'balance at december 31', column 2016 = 369 million. No computation, no period/reference ambiguity, exact match to source.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,28360.0,10.0,2502.0,0.024826
Single_AES/2016/page_191.pdf-2_q1,Single_AES/2016/page_191.pdf-2,1,Number,True,373,373,high,0.995,"All six checks pass. Straightforward Type I continuation (same metric, 2015 period); value 373M exactly matches table source with correct reference resolution and no arithmetic needed.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,23104.0,10.0,2334.0,0.023998
Single_AES/2016/page_191.pdf-2_q2,Single_AES/2016/page_191.pdf-2,2,Program,True,-4,-4,high,0.99,"All six checks pass. Prior turns correctly sourced 2016 (369M) and 2015 (373M) balances; subtraction order 369−373 matches question phrasing; calculator confirms −4. No ambiguity in operands, periods, or operation.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,26944.0,10.0,2565.0,0.025643
Single_AES/2016/page_191.pdf-2_q3,Single_AES/2016/page_191.pdf-2,3,Number,True,373,373,high,0.99,"Direct table lookup with prior-turn cross-reference. All six checks pass: 373 matches table value for 2015 balance at December 31 (in millions), period and row are correctly identified, prior answer resolved correctly, no computation needed or attempted.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,35755.0,10.0,3290.0,0.028949999999999997
Single_AES/2016/page_191.pdf-2_q4,Single_AES/2016/page_191.pdf-2,4,Program,True,-1.1%,-1%,high,0.97,All operands correctly traced to prior-turn answers and source table; program implements standard change-over-base percentage formula for same-unit dollars; calculator trajectory verified; answer −1.1% = (−4/373)×100 rounded correctly.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,50630.0,10.0,4873.0,0.037533
Single_LMT/2014/page_31.pdf-2_q0,Single_LMT/2014/page_31.pdf-2,0,Number,True,187.74,187.74,high,0.99,"Direct single-value lookup; all six checks verify. The column October 27–November 30, 2014 correctly represents the November 2014 fiscal period, and 187.74 exactly matches the table's average price paid per share for that period.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,39552.0,10.0,4041.0,0.031549
Single_LMT/2014/page_31.pdf-2_q1,Single_LMT/2014/page_31.pdf-2,1,Number,True,176.96,176.96,high,0.99,All six checks pass. Pure lookup with exact table match; period correctly mapped to fiscal October per footnote (a) disambiguating calendar vs. fiscal months; reference cleanly resolves to prior-turn metric; no calculation needed.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,29899.0,10.0,2754.0,0.025154
Single_LMT/2014/page_31.pdf-2_q2,Single_LMT/2014/page_31.pdf-2,2,Program,True,10.78,10.78,high,0.99,"All six checks pass. The trail correctly identified this as a Type I follow-up, reused the two immediately preceding answers (187.74 for November, 176.96 for October) from their proper document sources, applied the correct subtraction operation in the correct order, and the calculator trajectory confirms the arithmetic. Answer 10.78 is well-grounded.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,36797.0,10.0,3712.0,0.030396
Single_LMT/2014/page_31.pdf-2_q3,Single_LMT/2014/page_31.pdf-2,3,Program,True,6.09%,6.1%,high,0.99,"All operands sourced and verified (change 10.78 from Q3, base 176.96 from Q2); periods correctly match October as requested; program correctly applies percentage-change formula; calculator output confirms 10.78÷176.96×100 = 6.09%; answer properly expressed as percent scale for a ratio question.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,37531.0,10.0,2502.0,0.024658
Single_INTC/2013/page_71.pdf-1_q0,Single_INTC/2013/page_71.pdf-1,0,Number,True,31561.0,31561,high,0.99,"All six checks pass: value 31561.0 is exactly as stated in the table for row 'total cash and investments' under column 'dec 28 2013', period matches the question precisely, bare-number format consistent with source (in millions), and no arithmetic needed for a pure lookup.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,21027.0,10.0,1778.0,0.019906
Single_INTC/2013/page_71.pdf-1_q1,Single_INTC/2013/page_71.pdf-1,1,Number,True,26302.0,26302,high,0.99,"Direct table lookup with correct period interpretation (dec 292012 = 2012), exact value match (26302.0), and clear metric reference to prior turn. All checks pass.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,19104.0,10.0,1761.0,0.019881
Single_INTC/2013/page_71.pdf-1_q2,Single_INTC/2013/page_71.pdf-1,2,Program,True,5259.0,5259,high,0.995,"All six checks pass. Operands (31561.0 for Dec 28 2013, 26302.0 for Dec 29 2012) are correctly sourced from prior turns and verified in the table. Program (subtract) matches the question's request for change. Calculator verified: 31561 − 26302 = 5259.0. Units in millions are correct. No ambiguity or defect found.""","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,20636.0,10.0,1985.0,0.021544999999999998
Single_INTC/2013/page_71.pdf-1_q3,Single_INTC/2013/page_71.pdf-1,3,Number,True,26302.0,26302,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_INTC/2013/page_71.pdf-1_q4,Single_INTC/2013/page_71.pdf-1,4,Program,False,0.2,19.9%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_MRO/2009/page_58.pdf_q0,Double_MRO/2009/page_58.pdf,0,Program,False,-2%,2,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_AWK/2018/page_152.pdf_q0,Double_AWK/2018/page_152.pdf,0,Program,False,6993.9,66.26,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_GIS/2019/page_75.pdf_q0,Double_GIS/2019/page_75.pdf,0,Program,True,21.3,21.3,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_GIS/2019/page_75.pdf_q1,Double_GIS/2019/page_75.pdf,1,Program,True,53.3,53.3,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_GIS/2019/page_75.pdf_q2,Double_GIS/2019/page_75.pdf,2,Program,True,17.77,17.8,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_GIS/2019/page_75.pdf_q3,Double_GIS/2019/page_75.pdf,3,Program,True,-68.1,-68.2,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_AMAT/2015/page_14.pdf-3_q0,Single_AMAT/2015/page_14.pdf-3,0,Number,True,1720,1720,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_AMAT/2015/page_14.pdf-3_q1,Single_AMAT/2015/page_14.pdf-3,1,Number,True,1400,1400,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_AMAT/2015/page_14.pdf-3_q2,Single_AMAT/2015/page_14.pdf-3,2,Program,True,320,320,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_AMAT/2015/page_14.pdf-3_q3,Single_AMAT/2015/page_14.pdf-3,3,Program,True,22.9%,22.9%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ANET/2017/page_156.pdf-2_q0,Single_ANET/2017/page_156.pdf-2,0,Number,True,9.4,9.4,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ANET/2017/page_156.pdf-2_q1,Single_ANET/2017/page_156.pdf-2,1,Number,True,8.1,8.1,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ANET/2017/page_156.pdf-2_q2,Single_ANET/2017/page_156.pdf-2,2,Program,True,17.5,17.5,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ANET/2017/page_156.pdf-2_q3,Single_ANET/2017/page_156.pdf-2,3,Number,True,5.4,5.4,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ANET/2017/page_156.pdf-2_q4,Single_ANET/2017/page_156.pdf-2,4,Program,True,22.9,22.9,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_SNPS/2006/page_43.pdf-1_q0,Single_SNPS/2006/page_43.pdf-1,0,Number,True,5303.0,5303,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_SNPS/2006/page_43.pdf-1_q1,Single_SNPS/2006/page_43.pdf-1,1,Number,True,1833.0,1833,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_SNPS/2006/page_43.pdf-1_q2,Single_SNPS/2006/page_43.pdf-1,2,Program,True,2.89,2.89,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_SNPS/2006/page_43.pdf-1_q3,Single_SNPS/2006/page_43.pdf-1,3,Program,True,189.3%,189%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_RE/2016/page_40.pdf-1_q0,Single_RE/2016/page_40.pdf-1,0,Program,True,355.0,355,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_RE/2016/page_40.pdf-1_q1,Single_RE/2016/page_40.pdf-1,1,Program,True,411.3,411.3,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_RE/2016/page_40.pdf-1_q2,Single_RE/2016/page_40.pdf-1,2,Number,True,194.0,194.0,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_RE/2016/page_40.pdf-1_q3,Single_RE/2016/page_40.pdf-1,3,Program,True,605.3,605.3,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_RE/2016/page_40.pdf-1_q4,Single_RE/2016/page_40.pdf-1,4,Program,True,1015.3,1015.3,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_ETR/2004/page_216.pdf_q0,Double_ETR/2004/page_216.pdf,0,Number,True,98.0,98.0,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_ETR/2004/page_216.pdf_q1,Double_ETR/2004/page_216.pdf,1,Number,True,404.4,404.4,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_ETR/2004/page_216.pdf_q2,Double_ETR/2004/page_216.pdf,2,Program,True,24.2%,24.2%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_ETR/2004/page_216.pdf_q3,Double_ETR/2004/page_216.pdf,3,Number,False,14.8,35.4,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_LMT/2012/page_45.pdf-2_q0,Single_LMT/2012/page_45.pdf-2,0,Number,True,7457.0,7457,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_LMT/2012/page_45.pdf-2_q1,Single_LMT/2012/page_45.pdf-2,1,Number,True,7463.0,7463,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_LMT/2012/page_45.pdf-2_q2,Single_LMT/2012/page_45.pdf-2,2,Program,True,-6.0,-6,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_LMT/2012/page_45.pdf-2_q3,Single_LMT/2012/page_45.pdf-2,3,Number,True,7463.0,7463,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_LMT/2012/page_45.pdf-2_q4,Single_LMT/2012/page_45.pdf-2,4,Program,True,-0.1%,-0.1%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_FIS/2012/page_30.pdf-1_q0,Single_FIS/2012/page_30.pdf-1,0,Program,True,57.38,57.38,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_FIS/2012/page_30.pdf-1_q1,Single_FIS/2012/page_30.pdf-1,1,Program,True,57.4%,57.38%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_UNP/2009/page_65.pdf-1_q0,Single_UNP/2009/page_65.pdf-1,0,Number,False,18,2000,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ECL/2017/page_68.pdf-3_q0,Single_ECL/2017/page_68.pdf-3,0,Program,True,3.9,3.9,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ECL/2017/page_68.pdf-3_q1,Single_ECL/2017/page_68.pdf-3,1,Program,True,5.8%,5.8%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ETR/2015/page_131.pdf-1_q0,Single_ETR/2015/page_131.pdf-1,0,Program,True,562372,562372,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ETR/2015/page_131.pdf-1_q1,Single_ETR/2015/page_131.pdf-1,1,Number,True,204079,204079,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ETR/2015/page_131.pdf-1_q2,Single_ETR/2015/page_131.pdf-1,2,Program,True,275.6%,276%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ETR/2008/page_356.pdf-4_q0,Single_ETR/2008/page_356.pdf-4,0,Number,True,132000,132000,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ETR/2008/page_356.pdf-4_q1,Single_ETR/2008/page_356.pdf-4,1,Number,True,95000,95000,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ETR/2008/page_356.pdf-4_q2,Single_ETR/2008/page_356.pdf-4,2,Program,True,37000,37000,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ETR/2008/page_356.pdf-4_q3,Single_ETR/2008/page_356.pdf-4,3,Program,True,38.9%,38.9%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_STT/2008/page_116.pdf-2_q0,Single_STT/2008/page_116.pdf-2,0,Number,True,11.09,11.09,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
