question_id,report_id,turn_index,gold_turn_type,correct,pred_answer,gold_answer,band,p_correct,reason,checks,error,latency_ms,input_tokens,output_tokens,cost_usd
Single_LMT/2010/page_39.pdf-2_q0,Single_LMT/2010/page_39.pdf-2,0,Number,True,8246.0,8246,high,0.99,All six checks pass. Direct table lookup correctly retrieves cited operand (8246.0) for the exact period named (2010); no arithmetic or unit conversion involved.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,21524,10,1644,0.0201502
Single_LMT/2010/page_39.pdf-2_q1,Single_LMT/2010/page_39.pdf-2,1,Number,True,972.0,972,high,0.99,"All six checks pass. Operand 972.0 is exactly in the table at [operating profit, 2010]; period, reference, and operation are correct; pure single-value lookup requiring no calculator verification.""","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,21830,10,1838,0.0211942
Single_LMT/2010/page_39.pdf-2_q2,Single_LMT/2010/page_39.pdf-2,2,Program,True,7274.0,7274,high,0.99,All six checks pass. Operands correctly retrieved from table for 2010; references properly resolved to prior turns; subtraction is the correct operation for 'difference'; arithmetic verified at 8246 − 972 = 7274.0; units consistent in millions.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,23398,10,2245,0.0237112
Single_LMT/2010/page_39.pdf-2_q3,Single_LMT/2010/page_39.pdf-2,3,Program,False,11.8%,88.2%,low,0.08,"unit_and_scale fails: trail reports 11.8% but source table explicitly shows -11.8% for operating margin in 2010. The trail's 'sign policy' (dropping negative signs from margins) has no justification in the document. Operating margins can be negative; the answer should be -11.8%, not 11.8%.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""fail""}",,52418,10,4971,0.0371832
Double_GS/2017/page_106.pdf_q0,Double_GS/2017/page_106.pdf,0,Program,True,10,10,low,0.01,Question asks for 2015–2016 change; document discloses the credit-spread metric only for 2016–2017. Agent substituted the available consecutive pair instead of recognizing 2015 data is absent. Correct answer: cannot be determined from document.,"{""operand_in_source"": ""pass"", ""period_matches"": ""fail"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,26968,10,3219,0.028385200000000003
Double_GS/2017/page_106.pdf_q1,Double_GS/2017/page_106.pdf,1,Program,True,56.6%,57%,high,0.99,"All six checks pass. Operands are exactly cited from the table; period is December 2017 as requested; program correctly computes equity's percentage share of total; calculator trajectory executes and matches the rounded final answer; scale is percent as requested.""","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,20788,10,2034,0.022448199999999998
Double_GIS/2019/page_104.pdf_q0,Double_GIS/2019/page_104.pdf,0,Number,False,184.9,188.1,high,0.99,"Direct factual lookup of $184.9 million rent expense for fiscal 2019 from pre_text narrative; exact value match, correct period, no arithmetic required. All six checks verified.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,20490,10,2106,0.021784199999999997
Single_AAPL/2002/page_23.pdf-1_q0,Single_AAPL/2002/page_23.pdf-1,0,Number,True,5363.0,5363,high,0.99,"Direct table lookup; all operands, period, and scale verified against source. 5363.0 is exactly the 2001 net sales figure stated in the table (in millions).","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,20049,10,1834,0.020758199999999997
Single_AAPL/2002/page_23.pdf-1_q1,Single_AAPL/2002/page_23.pdf-1,1,Number,True,7983.0,7983,high,0.99,"Straightforward Type I continuation: direct table lookup of 2000 net sales (7983.0) with unambiguous 'that' reference to prior turn's metric, correct period, and no computation required.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,19286,10,1693,0.0201372
Single_AAPL/2002/page_23.pdf-1_q2,Single_AAPL/2002/page_23.pdf-1,2,Program,True,-2620.0,-2620,high,0.99,"All six checks pass. Operands verified in table; periods correctly resolved from conversation flow (2000 vs 2001 from prior turns); subtraction is the correct operation for computing change; calculator verified arithmetic (5363 − 7983 = −2620); units consistent with source data (millions, with appropriate sign).","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,27458,10,2970,0.0270502
Single_AAPL/2002/page_23.pdf-1_q3,Single_AAPL/2002/page_23.pdf-1,3,Program,False,-32.8%,-32%,high,0.99,"All six checks pass: operands (-2620.0, 7983.0) correctly sourced from prior answers; periods match (2000-to-2001 change vs. 2000 base); references resolve to Turn 3 and Turn 2 answers respectively; program computes percentage change as requested; calculator trajectory executes divide then multiply, yielding -32.8%; percentage scale correctly labeled.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,26795,10,2704,0.0259942
Double_AAPL/2012/page_38.pdf_q0,Double_AAPL/2012/page_38.pdf,0,Number,True,50856,50856,high,0.99,"All six checks pass. Direct table lookup with correct period (2012), correct operand (50856 from annual operating cash flow row), no arithmetic required, units match document convention (millions). Value confirmed by post-text reference to $50.9B cash from operations.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,18050,10,1675,0.0198972
Double_AAPL/2012/page_38.pdf_q1,Double_AAPL/2012/page_38.pdf,1,Number,True,18595,18595,high,0.99,"Direct table lookup, period explicitly named, referent unambiguous, value verified in source table. All checks pass independently.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,18114,10,1635,0.0197672
Double_AAPL/2012/page_38.pdf_q2,Double_AAPL/2012/page_38.pdf,2,Program,True,32261,32261,low,0.93,"arithmetic_verified fails: empty calculator_trajectory on a multi-operand arithmetic operation. Manual verification confirms 50856 − 18595 = 32261 is numerically correct, but the missing tool execution means the answer is unverified per spec, even though the final number happens to be right.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""fail"", ""unit_and_scale"": ""pass""}",,25608,10,2649,0.0251452
Double_AAPL/2012/page_38.pdf_q3,Double_AAPL/2012/page_38.pdf,3,Program,True,28.3,28.3,high,0.99,"All six checks pass. Operands (82.6B, 54.3B for 2012 and 2011) are verbatim from the cited narrative sentence with explicit ""respectively"" pairing. Period order (2011→2012) correct for forward-time change. Program (subtraction) matches question's request for ""change."" Calculator_trajectory shows verified tool call: 82.6 − 54.3 = 28.3. Units (billions, implicit in context) preserved from source.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,34431,10,3396,0.029576200000000004
Single_AES/2016/page_191.pdf-2_q0,Single_AES/2016/page_191.pdf-2,0,Number,True,369,369,high,0.99,"Direct lookup of balance at December 31, 2016 (369 million) from reconciliation table; all operands, periods, and units verified; no computation required or claimed.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,17522,10,1590,0.020092199999999998
Single_AES/2016/page_191.pdf-2_q1,Single_AES/2016/page_191.pdf-2,1,Number,True,373,373,high,0.99,"Pure lookup continuation: all six checks pass. Agent correctly retrieved 373 (balance at December 31, 2015) from the cited table cell, matching the period explicitly requested and the metric established in the prior turn.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,21203,10,1929,0.021799199999999998
Single_AES/2016/page_191.pdf-2_q2,Single_AES/2016/page_191.pdf-2,2,Program,True,-4,-4,high,0.99,All operands verified in table; periods unambiguous; program correctly subtracts 2015 from 2016; calculator confirms 369 − 373 = −4; scale and units appropriate for difference of millions figures.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,24033,10,2423,0.0247592
Single_AES/2016/page_191.pdf-2_q3,Single_AES/2016/page_191.pdf-2,3,Number,True,373,373,high,0.99,"All six checks pass. Pure single-value lookup (373 million for 2015 unrecognized tax benefits balance at December 31) correctly retrieved from cited source, period explicit, reuses established prior answer with accurate citation.""","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,30334,10,2196,0.0233062
Single_AES/2016/page_191.pdf-2_q4,Single_AES/2016/page_191.pdf-2,4,Program,True,-1.1%,-1%,high,0.98,"All six checks pass. The trail correctly interprets ""net change over the 2015 value"" as percentage change (standard financial terminology), sources the operands from verified prior turns (-4 for the change, 373 for the 2015 baseline), executes the correct formula (−4÷373×100), and reports the result on an appropriate percent scale. Minor confidence adjustment for minor wording ambiguity (question does not explicitly say ""percentage""), but interpretation is standard and defensible.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,61435,10,6181,0.0438992
Single_LMT/2014/page_31.pdf-2_q0,Single_LMT/2014/page_31.pdf-2,0,Number,True,187.74,187.74,high,0.97,"All six checks pass. Direct table lookup (187.74) from the correct fiscal November period column, with appropriate scale and no prior-turn ambiguities. Value is clearly stated in the source and matches the question's request for average share price in November 2014.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,69506,10,6564,0.04399020000000001
Single_LMT/2014/page_31.pdf-2_q1,Single_LMT/2014/page_31.pdf-2,1,Number,True,176.96,176.96,high,0.99,Simple value lookup with correct period identification (fiscal October per footnote (a)); cited value 176.96 matches table exactly; consistent with prior turn's fiscal-period convention.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,43536,10,4393,0.0331752
Single_LMT/2014/page_31.pdf-2_q2,Single_LMT/2014/page_31.pdf-2,2,Program,True,10.78,10.78,high,0.99,"All six checks pass. Both operands are correctly retrieved from prior turns, the periods align with what was asked, the arithmetic is verified, and the scale is appropriate for a price difference in dollars per share.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,19008,10,2472,0.0240222
Single_LMT/2014/page_31.pdf-2_q3,Single_LMT/2014/page_31.pdf-2,3,Program,True,6.09%,6.1%,high,0.99,"All operands correctly sourced and cited; periods align with question's explicit wording; references resolve unambiguously to prior turns; percentage-ratio operation matches the ""represent in relation to"" phrasing; arithmetic verified (10.78÷176.96×100 = 6.09%); scale appropriate for the percentage-change question asked.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,29263,10,2941,0.0266792
Single_INTC/2013/page_71.pdf-1_q0,Single_INTC/2013/page_71.pdf-1,0,Number,True,31561.0,31561,high,0.995,"Straightforward table lookup: value 31561.0 is exactly present in the cited cell (total cash and investments, dec 282013), period matches the question precisely, no prior references, no computation required, scale is appropriate for millions-denominated table. All six checks pass.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,17677,10,1629,0.0189872
Single_INTC/2013/page_71.pdf-1_q1,Single_INTC/2013/page_71.pdf-1,1,Number,True,26302.0,26302,high,0.99,"All six checks pass. Straightforward Type I follow-up: same metric (total cash and investments) from prior turn, correct period (dec 292012 for 2012), correctly cited value (26302.0) from table, no arithmetic needed.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,15326,10,1729,0.0195472
Single_INTC/2013/page_71.pdf-1_q2,Single_INTC/2013/page_71.pdf-1,2,Program,True,5259.0,5259,high,0.99,"All checks pass. Operands verified in cited table cells; subtraction is the correct operation for ""change""; arithmetic verified by calculator (31561 - 26302 = 5259.0); units consistent with table scale (millions).","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,16859,10,2022,0.021556199999999998
Single_INTC/2013/page_71.pdf-1_q3,Single_INTC/2013/page_71.pdf-1,3,Number,True,26302.0,26302,low,0.2,"Period mismatch drives low band: question specifies December 28, 2012, but table contains only December 29, 2012 data for 2012 fiscal year-end; while the value is likely correct for the intended period, the dates are different and the discrepancy is not adequately resolved by the trail.","{""operand_in_source"": ""pass"", ""period_matches"": ""fail"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,78744,10,7612,0.0492982
Single_INTC/2013/page_71.pdf-1_q4,Single_INTC/2013/page_71.pdf-1,4,Program,False,0.2,19.9%,low,0.12,"unit_and_scale failure: question explicitly asks for 'percentage change' but answer is bare decimal (0.2), not percentage-scale (19.9% or 20%). No × 100 conversion applied; claimed 'dataset convention' is unverified and contradicts standard mathematical practice.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""fail""}",,42959,10,4213,0.0327072
Double_MRO/2009/page_58.pdf_q0,Double_MRO/2009/page_58.pdf,0,Program,False,-2%,2,high,0.99,"All six checks pass. Operands correctly cited from source, periods match, program is net-change subtraction as worded, arithmetic verified, and scale is appropriate for a difference of percentage-point values. Answer −2% is releasable.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,33069,10,3231,0.0286632
Double_AWK/2018/page_152.pdf_q0,Double_AWK/2018/page_152.pdf,0,Program,False,6993.9,66.26,low,0.22,"Trail uses PSU grant-date fair value (73.62) as proxy for ESPP purchase price/common stock FMV without textual basis; document discloses 90% ESPP discount but not the common stock fair market value for 2018 purchase dates, making the answer indeterminate from the source.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""fail"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,97631,10,9704,0.06016020000000001
Double_GIS/2019/page_75.pdf_q0,Double_GIS/2019/page_75.pdf,0,Program,True,21.3,21.3,high,0.99,All operands correctly retrieved from table for specified periods; addition correctly computes combined total; arithmetic verified via calculator; no unit or reference ambiguity.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,29497,10,2943,0.0269452
Double_GIS/2019/page_75.pdf_q1,Double_GIS/2019/page_75.pdf,1,Program,True,53.3,53.3,high,0.99,"All operands verified in source (prior total 21.3 correct, 2017 value 32.0 from table), period correctly extends to three years, arithmetic checked (21.3 + 32.0 = 53.3), program is simple addition as question requests.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,20587,10,1989,0.0221612
Double_GIS/2019/page_75.pdf_q2,Double_GIS/2019/page_75.pdf,2,Program,True,17.77,17.8,high,0.995,All six checks pass. Operand (53.3) is the correct three-year sum from the table; period is the three fiscal years; reference resolves correctly to Q2's total; program (divide by 3) correctly computes an average; calculator verified the arithmetic (53.3/3 = 17.77 rounded); units and scale are appropriate for a simple average of millions-denominated figures.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,27608,10,2891,0.026545199999999998
Double_GIS/2019/page_75.pdf_q3,Double_GIS/2019/page_75.pdf,3,Program,True,-68.1,-68.2,high,0.98,"All six checks pass. Values are correctly sourced with proper signs (-36.0 for 2019, +32.1 for 2018), period correctly identified as last two years of 2017–2019 span, calculation verified as -36.0 − 32.1 = -68.1, and scale remains in original units (millions) as appropriate for variation.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,49004,10,4866,0.037096199999999996
Single_AMAT/2015/page_14.pdf-3_q0,Single_AMAT/2015/page_14.pdf-3,0,Number,True,1720,1720,low,0.65,"Question asks for 'silicon systems revenue' but the table provides 'backlog' — these are distinct financial metrics (backlog = future commitments, revenue = recognized sales). The semantic mismatch makes program correctness ambiguous without explicit confirmation the question intends backlog rather than actual revenue.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""cannot_tell"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,66666,10,6102,0.0412122
Single_AMAT/2015/page_14.pdf-3_q1,Single_AMAT/2015/page_14.pdf-3,1,Number,True,1400,1400,high,0.98,"All six checks pass. The trail correctly resolves the ambiguous table columns through rigorous percentage reconciliation: the « (2) » column (total 2917) contains the true 2014 data, confirmed by deriving each percentage (1400/2917≈48%, etc.) and matching to the reported percentages. The operand 1400 is verbatim in the cited cell, the period (2014) is correct, and the scale (millions) matches the document. A pure lookup requires no calculator call.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,47836,10,4651,0.0349072
Single_AMAT/2015/page_14.pdf-3_q2,Single_AMAT/2015/page_14.pdf-3,2,Program,True,320,320,high,0.99,"All six checks pass. Operands (1720 for 2015, 1400 for 2014) are correctly sourced from the table; periods match the question scope; references to prior turns are valid; subtraction is the right operation for ""difference""; arithmetic verified by calculator (1720 − 1400 = 320); units are correct (millions).","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,98300,10,10175,0.06219720000000001
Single_AMAT/2015/page_14.pdf-3_q3,Single_AMAT/2015/page_14.pdf-3,3,Program,True,22.9%,22.9%,high,0.99,"All operands (320 from Turn 3, 1400 from Turn 2 / table) are verified in source, periods are consistent with prior turns (2014–2015), growth rate formula (change/base × 100) is correctly applied, arithmetic is exact (320÷1400×100 = 22.857...% ≈ 22.9%), and percent scale matches the question's phrasing.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,45165,10,4570,0.034426200000000004
Single_ANET/2017/page_156.pdf-2_q0,Single_ANET/2017/page_156.pdf-2,0,Number,True,9.4,9.4,high,0.99,"All six checks pass. Direct, single-value lookup from post_text narrative with explicit period matching (2017 first in 'respectively' ordering) and correct unit scaling (9.4 representing $9.4 million).","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,19063,10,1792,0.0197982
Single_ANET/2017/page_156.pdf-2_q1,Single_ANET/2017/page_156.pdf-2,1,Number,True,8.1,8.1,high,0.99,All six checks pass. The value 8.1 is explicitly stated in the post_text paired with 2016 via positional matching with 'respectively'; unit handling (million scale) is transparent; no arithmetic required for direct lookup.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,25452,10,2352,0.022686199999999997
Single_ANET/2017/page_156.pdf-2_q2,Single_ANET/2017/page_156.pdf-2,2,Program,True,17.5,17.5,high,0.99,"All operands verified against post_text, periods match question scope, simple arithmetic (9.4 + 8.1 = 17.5) executed and confirmed, unit scale correct.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,14475,10,1668,0.0196562
Single_ANET/2017/page_156.pdf-2_q3,Single_ANET/2017/page_156.pdf-2,3,Number,True,5.4,5.4,high,0.99,Direct lookup from clearly-cited narrative text with explicit period mapping (5.4 for 2015 in the years list); no arithmetic required; correct unit scaling (5.4 reported when source says $5.4 million and question asks for millions).,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,21069,10,2010,0.0211842
Single_ANET/2017/page_156.pdf-2_q4,Single_ANET/2017/page_156.pdf-2,4,Program,True,22.9,22.9,high,0.99,"All six checks pass. Operands (17.5 from Turn 3, 5.4 from Turn 4) correctly represent 2017+2016 and 2015 rent expenses respectively, both verifiable in source text. Addition is the correct program for summing three years. Calculator verifies 17.5 + 5.4 = 22.9. Units consistent in millions throughout.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,26792,10,2770,0.0253702
Single_SNPS/2006/page_43.pdf-1_q0,Single_SNPS/2006/page_43.pdf-1,0,Number,True,5303.0,5303,high,0.99,"Direct table lookup for clearly labeled row ($ 205, 2003), all operands and periods verified in source, no arithmetic required, unit (thousands) matches table presentation.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,39016,10,3793,0.0305052
Single_SNPS/2006/page_43.pdf-1_q1,Single_SNPS/2006/page_43.pdf-1,1,Number,True,1833.0,1833,high,0.99,"All six checks pass: value 1833.0 is directly verifiable in the cited table cell (2002 column, $ 205 row), period matches exactly, reference is unambiguous, program is appropriately a simple lookup with no arithmetic, scale (thousands) is consistent with document and prior turn. Release-safe.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,20216,10,1886,0.0209902
Single_SNPS/2006/page_43.pdf-1_q2,Single_SNPS/2006/page_43.pdf-1,2,Program,True,2.89,2.89,high,0.99,"All six checks pass. Both operands verified in table, periods correct, references bind to prior turns, divide operation matches plain ratio request, arithmetic verified 5303÷1833=2.89, scale correct (bare decimal, no unrequested percentage conversion).","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,18679,10,1893,0.0215892
Single_SNPS/2006/page_43.pdf-1_q3,Single_SNPS/2006/page_43.pdf-1,3,Program,True,189.3%,189%,low,0.3,"Answer is reported as a percentage (189.3%) without the question explicitly requesting a percent scale. The question ""what is that less 1?"" would naturally expect the ratio difference (1.89), not a percentage conversion. Unrequested ×100 scaling violates unit_and_scale standard.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""cannot_tell"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""fail""}",,54113,10,6219,0.0433572
Single_RE/2016/page_40.pdf-1_q0,Single_RE/2016/page_40.pdf-1,0,Program,True,355.0,355,high,0.99,"All six checks pass: operands (301.2, 53.8) match table exactly, periods are 2015 and 2016 as named, addition is correct operation for 'total combined', arithmetic 301.2+53.8=355.0 verified in trajectory, unit (millions) consistent throughout.""","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,22357,10,2068,0.0211242
Single_RE/2016/page_40.pdf-1_q1,Single_RE/2016/page_40.pdf-1,1,Program,True,411.3,411.3,high,0.99,All six checks pass. Operands are correctly sourced from the table (56.3 for 2014) and prior turn (355.0 for 2016+2015); periods match the question's three-year scope; arithmetic is verified (355 + 56.3 = 411.3); units are consistent in millions of dollars throughout.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,16653,10,1691,0.019375200000000002
Single_RE/2016/page_40.pdf-1_q2,Single_RE/2016/page_40.pdf-1,2,Number,True,194.0,194.0,high,0.99,Direct single-cell lookup with no arithmetic. Cited value (194.0 for 2013) matches table exactly; period unambiguous; units (millions) consistent with table and prior answers.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,25612,10,2407,0.0226132
Single_RE/2016/page_40.pdf-1_q3,Single_RE/2016/page_40.pdf-1,3,Program,True,605.3,605.3,high,0.99,All operands correctly sourced to table cells and prior turn answers; periods match the four years requested; program correctly sums the running three-year total with 2013; calculator trajectory confirms 411.3 + 194.0 = 605.3; units and scale consistent throughout (millions of dollars).,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,22799,10,2914,0.0255962
